id,longitude,latitude,zoom,heading,tilt,width,height
2042,15.051795,37.5163753,24.9,128.9,88.2,512.0,512.0
2043,15.052165,37.5165922,47.3,16.78,78.43,512.0,512.0
2044,15.0554489,37.5177885,48.9,76.04,81.6,512.0,512.0
2045,15.0565196,37.518111,46.9,75.4,85.11,512.0,512.0
2046,15.059074,37.5188861,75.0,129.87,83.77,512.0,512.0
2047,15.0595201,37.5188906,75.0,40.12,87.59,512.0,512.0
2048,15.0613074,37.5195777,75.0,94.76,82.41,512.0,512.0
2049,15.0613074,37.5195777,48.9,34.98,83.91,512.0,512.0
2050,15.0628816,37.521433,75.0,81.85,82.53,512.0,512.0
2051,15.063333,37.5215431,75.0,103.49,84.23,512.0,512.0
2052,15.0637551,37.5214054,75.0,206.35,84.01,512.0,512.0
2053,15.0657366,37.5223688,75.0,103.11,90.33,512.0,512.0
2054,15.0659606,37.5224012,75.0,110.53,88.09,512.0,512.0
2055,15.0683227,37.5227196,19.1,35.28,90.48,512.0,512.0
2056,15.0683227,37.5227196,19.1,65.63,85.39,512.0,512.0
2057,15.0698634,37.5228037,75.0,339.36,94.2,512.0,512.0
2058,15.0698634,37.5228037,75.0,20.38,91.95,512.0,512.0
2059,15.0699112,37.5229204,52.2,71.5,90.61,512.0,512.0
2060,15.0747249,37.5247493,47.7,143.05,90.32,512.0,512.0
2061,15.0750267,37.5248824,48.9,76.71,85.5,512.0,512.0
2062,15.0758019,37.5252012,47.8,44.73,80.78,512.0,512.0
2063,15.0759031,37.5255057,23.2,206.91,94.2,512.0,512.0
2064,15.0759031,37.5255057,15.0,238.13,93.2,512.0,512.0
2065,15.0756245,37.5253525,75.0,301.41,95.86,512.0,512.0
2066,15.0763175,37.5254531,48.9,138.83,75.27,512.0,512.0
2067,15.0767417,37.5255906,75.0,101.6,77.39,512.0,512.0
2068,15.0773003,37.5256891,48.3,67.28,85.2,512.0,512.0
2069,15.0782477,37.526006,48.3,90.23,84.12,512.0,512.0
2070,15.0793824,37.5263026,48.0,147.93,85.71,512.0,512.0
2071,15.0793824,37.5263026,48.0,104.07,86.75,512.0,512.0
2072,15.0797404,37.526468,35.9,130.05,84.59,512.0,512.0
2073,15.0807065,37.5264413,48.1,192.14,86.95,512.0,512.0
2074,15.0808512,37.5264869,49.3,102.71,82.8,512.0,512.0
2075,15.0813881,37.5262835,48.3,150.91,77.82,512.0,512.0
2076,15.0815657,37.5261811,48.9,204.45,94.45,512.0,512.0
2077,15.0816889,37.5259748,48.9,234.58,85.8,512.0,512.0
2078,15.0819037,37.5251001,75.0,21.84,91.12,512.0,512.0
2079,15.0822085,37.5241361,75.0,329.59,83.41,512.0,512.0
2080,15.0820558,37.5265549,15.0,329.3,90.31,512.0,512.0
2081,15.0820558,37.5265549,15.0,53.53,87.45,512.0,512.0
2082,15.0824422,37.5268992,50.0,102.5,90.32,512.0,512.0
2083,15.0829254,37.5270603,48.9,107.09,81.45,512.0,512.0
2084,15.0831383,37.5271271,48.9,101.53,89.95,512.0,512.0
2085,15.0831383,37.5271271,48.9,17.28,84.85,512.0,512.0
2086,15.0835649,37.5272714,48.9,98.13,82.85,512.0,512.0
2087,15.0840845,37.5274569,75.0,107.87,79.29,512.0,512.0
2088,15.0842918,37.5275306,75.0,84.91,97.3,512.0,512.0
2089,15.0854985,37.5278144,49.6,83.41,88.0,512.0,512.0
2090,15.0864566,37.5279363,49.7,156.57,81.42,512.0,512.0
2091,15.0867991,37.5279467,48.9,124.53,84.19,512.0,512.0
2092,15.0876086,37.5279721,75.0,84.87,76.15,512.0,512.0
2093,15.0881781,37.5279221,48.9,111.14,80.84,512.0,512.0
2094,15.0884095,37.5279238,24.2,33.42,90.19,512.0,512.0
2095,15.0884095,37.5279238,24.2,353.83,90.06,512.0,512.0
2096,15.0894508,37.5279396,27.3,98.59,82.88,512.0,512.0
2097,15.09032,37.5266349,63.6,144.51,79.66,512.0,512.0
2098,15.090458,37.526488,46.2,82.83,85.75,512.0,512.0
2099,15.0905982,37.5265031,48.5,28.71,93.59,512.0,512.0
2100,15.0906456,37.526764,75.0,43.6,88.1,512.0,512.0
2101,15.090623,37.5269484,24.3,11.23,88.31,512.0,512.0
2102,15.0905175,37.527458,75.0,230.09,83.76,512.0,512.0
2103,15.0897905,37.5280276,15.0,99.12,89.61,512.0,512.0
2104,15.0936514,37.5282985,75.0,119.91,85.69,512.0,512.0
2105,15.0945977,37.528428,75.0,121.71,89.41,512.0,512.0
2106,15.0946741,37.5283761,48.9,142.6,92.67,512.0,512.0
2107,15.0947791,37.5283653,48.9,153.69,80.81,512.0,512.0
2108,15.0948399,37.5283033,48.9,20.53,85.27,512.0,512.0
2109,15.0959378,37.5285786,48.9,127.79,85.05,512.0,512.0
2110,15.0961958,37.5285178,48.9,93.63,88.43,512.0,512.0
2111,15.0984566,37.5297956,37.6,3.81,79.96,512.0,512.0
2112,15.0984566,37.5297956,37.6,46.17,85.83,512.0,512.0
2113,15.0986434,37.5298402,48.9,4.74,88.36,512.0,512.0
2114,15.0990001,37.530316,42.2,69.47,85.26,512.0,512.0
2115,15.0990833,37.5303766,32.8,89.43,88.2,512.0,512.0
2116,15.1057976,37.5317391,48.9,135.22,81.29,512.0,512.0
2117,15.1075105,37.5315781,24.1,228.22,100.09,512.0,512.0
2118,15.1072414,37.5313156,75.0,54.54,85.39,512.0,512.0
2119,15.1081333,37.5314864,24.7,221.8,85.27,512.0,512.0
2120,15.1081333,37.5314864,24.7,194.6,86.54,512.0,512.0
2121,15.1084733,37.5313438,48.9,144.86,83.77,512.0,512.0
2122,15.1085477,37.5311005,75.0,21.41,78.98,512.0,512.0
2123,15.109245,37.5312919,23.3,99.19,86.33,512.0,512.0
2124,15.1099601,37.5313771,46.8,114.17,87.12,512.0,512.0
2125,15.1113119,37.5314575,75.0,85.83,83.9,512.0,512.0
2126,15.1118297,37.5312289,75.0,215.32,76.55,512.0,512.0
2127,15.1119446,37.5308727,75.0,235.29,86.08,512.0,512.0
2128,15.1119446,37.5308727,48.9,7.88,75.85,512.0,512.0
2129,15.1120255,37.5305184,23.4,237.3,94.09,512.0,512.0
2130,15.1120972,37.5301568,75.0,121.39,81.19,512.0,512.0
2131,15.1121128,37.5301122,48.9,132.73,78.36,512.0,512.0
2132,15.1122107,37.5299467,24.8,182.04,89.58,512.0,512.0
2133,15.1122107,37.5299467,26.6,155.53,84.23,512.0,512.0
2134,15.1123585,37.5298058,17.5,155.42,87.02,512.0,512.0
2135,15.1123585,37.5298058,18.3,113.18,89.14,512.0,512.0
2136,15.1128362,37.5294075,51.8,153.44,88.54,512.0,512.0
2137,15.1128362,37.5294075,27.3,192.39,85.93,512.0,512.0
2138,15.112854,37.5292488,48.9,109.58,106.43,512.0,512.0
2139,15.1141754,37.5288821,48.9,161.03,100.42,512.0,512.0
2140,15.1143341,37.5288253,48.9,156.54,84.31,512.0,512.0
2141,15.1147493,37.5286754,75.0,112.07,80.57,512.0,512.0
2142,15.1158521,37.527652,24.8,209.11,94.16,512.0,512.0
2143,15.1159299,37.5272503,48.7,192.06,82.84,512.0,512.0
2144,15.1159299,37.5272503,50.7,154.98,88.03,512.0,512.0
2145,15.1160001,37.5269317,76.0,9.25,87.83,512.0,512.0
2146,15.1160201,37.5272458,48.9,357.99,83.6,512.0,512.0
2147,15.1160409,37.5267492,48.7,204.15,89.07,512.0,512.0
2148,15.1161218,37.5263891,25.1,13.78,84.25,512.0,512.0
2149,15.1162575,37.5258573,21.9,39.17,86.68,512.0,512.0
2150,15.1162816,37.5257669,48.9,194.51,83.96,512.0,512.0
2151,15.1164497,37.5245084,24.9,213.11,88.92,512.0,512.0
2152,15.1164996,37.5243975,49.4,65.84,87.8,512.0,512.0
2153,15.1164996,37.5243975,38.2,262.95,94.35,512.0,512.0
2154,15.1160096,37.5244294,48.9,261.75,91.65,512.0,512.0
2155,15.115472,37.5244735,48.9,256.19,94.19,512.0,512.0
2156,15.115134,37.5245038,75.0,307.04,85.36,512.0,512.0
2157,15.1150019,37.5245155,90.0,38.72,90.64,512.0,512.0
2158,15.1150019,37.5245155,42.4,164.86,89.66,512.0,512.0
2159,15.1149159,37.5240495,75.0,280.56,87.18,512.0,512.0
2160,15.1139667,37.5240849,75.0,294.89,81.13,512.0,512.0
2161,15.1138237,37.5240204,29.9,111.71,87.19,512.0,512.0
2162,15.1131506,37.5234511,47.9,228.93,81.21,512.0,512.0
2163,15.1130815,37.5231809,75.0,180.33,94.23,512.0,512.0
2164,15.1116435,37.5215819,50.0,64.46,81.82,512.0,512.0
2165,15.1111168,37.5214032,75.0,221.92,71.56,512.0,512.0
2166,15.1106658,37.5214991,59.7,273.41,77.45,512.0,512.0
2167,15.1105936,37.5214056,46.9,202.43,80.98,512.0,512.0
2168,15.1104427,37.5209843,48.7,164.83,83.16,512.0,512.0
2169,15.1094029,37.5206828,75.0,216.0,78.28,512.0,512.0
2170,15.1090895,37.5203676,75.0,40.26,81.0,512.0,512.0
2171,15.1094295,37.520446,24.9,259.88,87.83,512.0,512.0
2172,15.1089786,37.5203362,47.8,270.76,74.72,512.0,512.0
2173,15.1081695,37.5199844,26.4,199.2,82.93,512.0,512.0
2174,15.1078981,37.5198193,75.0,251.82,83.22,512.0,512.0
2175,15.1076831,37.5196681,75.0,256.85,80.68,512.0,512.0
2176,15.1076831,37.5196681,15.5,163.13,86.64,512.0,512.0
2177,15.1073654,37.519406,24.9,91.23,84.7,512.0,512.0
2178,15.1073654,37.519406,24.9,65.13,86.31,512.0,512.0
2179,15.1077681,37.5197305,15.0,101.62,88.1,512.0,512.0
2180,15.1077681,37.5197305,20.9,123.57,88.49,512.0,512.0
2181,15.1090895,37.5203676,23.1,134.0,88.72,512.0,512.0
2182,15.113227,37.5209289,48.7,147.33,82.05,512.0,512.0
2183,15.1126406,37.5207311,48.4,12.53,86.4,512.0,512.0
2184,15.112458,37.5207821,48.8,270.46,85.93,512.0,512.0
2185,15.112458,37.5207821,24.8,7.01,87.63,512.0,512.0
2186,15.1107993,37.5207557,24.1,263.42,88.74,512.0,512.0
2187,15.1100532,37.5206535,48.9,252.29,80.28,512.0,512.0
2188,15.1098287,37.5205355,75.0,319.8,80.1,512.0,512.0
2189,15.1068502,37.5182503,46.9,43.3,84.11,512.0,512.0
2190,15.1068802,37.5180752,48.9,262.6,75.74,512.0,512.0
2191,15.1071506,37.5174477,75.0,9.31,76.28,512.0,512.0
2192,15.1072396,37.5171671,51.1,10.87,99.95,512.0,512.0
2193,15.1071456,37.51692,47.8,141.41,87.59,512.0,512.0
2194,15.1086317,37.5167554,75.0,160.63,88.32,512.0,512.0
2195,15.1061293,37.516833,47.7,339.79,85.8,512.0,512.0
2196,15.1060212,37.5172726,48.2,32.75,81.89,512.0,512.0
2197,15.1062441,37.5177142,75.0,15.52,86.78,512.0,512.0
2198,15.1063632,37.5179567,75.0,41.92,84.24,512.0,512.0
2199,15.106667,37.5188526,15.0,15.65,89.79,512.0,512.0
2200,15.106667,37.5188526,53.9,345.5,89.58,512.0,512.0
2201,15.106667,37.5188526,53.9,278.78,89.95,512.0,512.0
2202,15.106667,37.5188526,53.9,201.63,90.43,512.0,512.0
2203,15.1061471,37.5178741,75.0,239.4,86.69,512.0,512.0
2204,15.1061117,37.5177956,48.9,219.58,93.0,512.0,512.0
2205,15.1049868,37.5171015,48.9,233.85,85.98,512.0,512.0
2206,15.1047221,37.5171976,15.5,349.21,93.78,512.0,512.0
2207,15.1046188,37.5172253,75.0,234.1,83.62,512.0,512.0
2208,15.1045457,37.5172538,35.9,187.89,84.67,512.0,512.0
2209,15.1044498,37.5173079,23.1,171.64,84.84,512.0,512.0
2210,15.1044361,37.516641,42.2,108.05,95.36,512.0,512.0
2211,15.1044361,37.516641,42.2,238.56,96.09,512.0,512.0
2212,15.10381,37.5164115,50.0,290.0,89.51,512.0,512.0
2213,15.10381,37.5164115,26.2,119.58,89.49,512.0,512.0
2214,15.102954,37.5163819,48.9,11.0,87.31,512.0,512.0
2215,15.1030003,37.5166017,15.0,204.09,89.94,512.0,512.0
2216,15.1032137,37.5170081,48.9,151.74,84.87,512.0,512.0
2217,15.1032427,37.5170877,25.1,279.41,90.79,512.0,512.0
2218,15.1031409,37.5170723,23.1,304.59,97.22,512.0,512.0
2219,15.1027254,37.517141,51.0,277.56,89.74,512.0,512.0
2220,15.1027254,37.517141,51.0,208.08,89.92,512.0,512.0
2221,15.1027457,37.5170526,48.9,193.37,88.3,512.0,512.0
2222,15.1012957,37.5167937,75.0,333.76,84.76,512.0,512.0
2223,15.1012957,37.5167937,75.0,166.79,82.76,512.0,512.0
2224,15.1010438,37.5167492,49.2,108.78,76.66,512.0,512.0
2225,15.1002917,37.5166224,48.9,185.41,85.65,512.0,512.0
2226,15.1004074,37.5161562,39.4,184.03,87.07,512.0,512.0
2227,15.1004371,37.5160352,24.9,141.94,89.76,512.0,512.0
2228,15.1005185,37.5158472,24.9,97.73,88.69,512.0,512.0
2229,15.1007481,37.5158845,16.9,84.15,87.74,512.0,512.0
2230,15.1008164,37.5147105,48.9,129.27,82.74,512.0,512.0
2231,15.1012738,37.5145572,23.4,127.48,86.99,512.0,512.0
2232,15.1022323,37.5142513,53.1,142.39,78.54,512.0,512.0
2233,15.1022323,37.5142513,29.2,174.95,82.36,512.0,512.0
2234,15.1029317,37.5140061,48.9,158.58,89.61,512.0,512.0
2235,15.1031018,37.5137932,39.0,148.41,83.49,512.0,512.0
2236,15.1034393,37.5136872,46.9,163.56,86.74,512.0,512.0
2237,15.1034922,37.5134222,75.0,86.98,88.64,512.0,512.0
2238,15.1033311,37.5131173,75.0,157.7,84.76,512.0,512.0
2239,15.1033311,37.5131173,75.0,293.48,84.71,512.0,512.0
2240,15.1031236,37.512662,48.9,158.65,86.92,512.0,512.0
2241,15.1029549,37.5123202,48.9,173.86,87.98,512.0,512.0
2242,15.1020382,37.5104164,75.0,244.78,74.39,512.0,512.0
2243,15.100352,37.5085429,17.6,285.36,89.26,512.0,512.0
2244,15.0997361,37.507937,48.1,242.01,83.79,512.0,512.0
2245,15.0992376,37.5077236,48.9,315.68,84.72,512.0,512.0
2246,15.0986907,37.5077792,18.1,307.9,89.3,512.0,512.0
2247,15.0985499,37.5079329,90.0,224.18,80.01,512.0,512.0
2248,15.0986847,37.5072801,47.7,230.49,80.88,512.0,512.0
2249,15.0986572,37.5070816,23.3,293.57,89.05,512.0,512.0
2250,15.0992205,37.5068232,46.9,105.49,86.25,512.0,512.0
2251,15.0992205,37.5068232,46.9,51.97,86.31,512.0,512.0
2252,15.0993202,37.5067136,48.2,48.98,95.56,512.0,512.0
2253,15.0989524,37.5067062,53.1,92.14,84.82,512.0,512.0
2254,15.0996606,37.5071506,49.1,183.82,85.41,512.0,512.0
2255,15.0995257,37.5072455,46.9,301.06,85.07,512.0,512.0
2256,15.0995257,37.5072455,46.9,227.09,87.91,512.0,512.0
2257,15.1002468,37.5072091,48.9,159.58,82.99,512.0,512.0
2258,15.1001841,37.5069998,75.0,217.9,79.2,512.0,512.0
2259,15.0842863,37.4877572,48.2,28.22,83.27,512.0,512.0
2260,15.0842371,37.4874929,75.0,235.42,77.68,512.0,512.0
2261,15.084032,37.4863961,46.9,209.07,84.15,512.0,512.0
2262,15.0840014,37.4858753,75.0,90.21,85.67,512.0,512.0
2263,15.0839677,37.4856043,46.9,207.63,86.73,512.0,512.0
2264,15.0839222,37.485333,25.2,203.03,91.89,512.0,512.0
2265,15.0839222,37.485333,25.2,179.85,90.73,512.0,512.0
2266,15.083867,37.4849696,24.9,20.21,90.53,512.0,512.0
2267,15.0838318,37.4845114,46.9,194.65,86.17,512.0,512.0
2268,15.0836715,37.4840779,48.9,235.3,90.8,512.0,512.0
2269,15.0838175,37.4840465,48.9,29.91,83.93,512.0,512.0
2270,15.0836681,37.4833725,90.0,223.17,74.8,512.0,512.0
2271,15.0836586,37.4832794,48.9,200.5,81.75,512.0,512.0
2272,15.0836777,37.4831082,75.0,189.56,82.42,512.0,512.0
2273,15.0836004,37.4821612,48.9,237.97,82.4,512.0,512.0
2274,15.0834772,37.4809812,75.0,38.88,77.87,512.0,512.0
2275,15.0834624,37.4807981,75.0,52.76,77.66,512.0,512.0
2276,15.0834395,37.4805238,75.0,29.02,82.42,512.0,512.0
2277,15.0834319,37.4804317,75.0,205.96,84.36,512.0,512.0
2278,15.0834227,37.4802481,23.7,194.35,85.45,512.0,512.0
2279,15.0833516,37.4799777,24.5,205.78,86.05,512.0,512.0
2280,15.0832701,37.4797183,27.6,230.07,95.57,512.0,512.0
2281,15.0833237,37.4795416,46.9,157.12,85.03,512.0,512.0
2282,15.0833237,37.4795416,23.3,191.88,88.44,512.0,512.0
2283,15.0831252,37.4791921,75.0,301.37,77.0,512.0,512.0
2284,15.0831252,37.4791921,63.5,120.1,84.03,512.0,512.0
2285,15.083475,37.4788182,25.2,48.62,88.62,512.0,512.0
2286,15.083475,37.4788182,15.0,3.6,89.96,512.0,512.0
2287,15.083475,37.4788182,73.4,-42.87,86.33,512.0,512.0
2288,15.083475,37.4788182,73.4,-42.87,86.33,512.0,512.0
2289,15.083475,37.4788182,73.4,-42.87,86.33,512.0,512.0
2290,15.083475,37.4788182,73.4,-42.87,86.33,512.0,512.0
2291,15.083475,37.4788182,73.4,-42.87,86.33,512.0,512.0
2292,15.083475,37.4788182,73.4,-42.87,86.33,512.0,512.0
2293,15.083475,37.4788182,73.4,-42.87,86.33,512.0,512.0
2294,15.083475,37.4788182,73.4,-42.87,86.33,512.0,512.0
2295,15.083475,37.4788182,73.4,-42.87,86.33,512.0,512.0
2296,15.083475,37.4788182,73.4,-42.87,86.33,512.0,512.0
2297,15.083475,37.4788182,73.4,-42.87,86.33,512.0,512.0
2298,15.083475,37.4788182,73.4,-42.87,86.33,512.0,512.0
2299,15.083475,37.4788182,73.4,-42.87,86.33,512.0,512.0
2300,15.0837399,37.4635315,49.1,142.51,85.57,512.0,512.0
2301,15.0838206,37.4625335,75.0,199.1,77.09,512.0,512.0
2302,15.0838589,37.4620816,48.9,185.59,82.74,512.0,512.0
2303,15.0839195,37.4615416,49.1,171.83,87.17,512.0,512.0
2304,15.0839531,37.46128,49.2,205.22,81.46,512.0,512.0
2305,15.0839655,37.460739,48.9,61.81,85.47,512.0,512.0
2306,15.0840288,37.4600649,48.0,130.37,84.84,512.0,512.0
2307,15.0842769,37.4571121,75.0,177.04,78.88,512.0,512.0
2308,15.0843669,37.4560416,25.0,164.07,85.34,512.0,512.0
2309,15.0845112,37.4543746,75.0,184.97,75.66,512.0,512.0
2310,15.0847015,37.4534146,24.9,8.24,86.64,512.0,512.0
2311,15.0847279,37.4518742,46.7,116.53,86.86,512.0,512.0
2312,15.0848451,37.4516684,23.3,339.83,89.06,512.0,512.0
2313,15.0848542,37.4503558,23.1,10.19,88.57,512.0,512.0
2314,15.0848914,37.4499709,75.0,148.8,85.68,512.0,512.0
2315,15.0849885,37.4487718,15.0,6.12,87.72,512.0,512.0
2316,15.0849885,37.4487718,40.5,144.68,85.37,512.0,512.0
2317,15.0849885,37.4487718,40.5,179.71,82.21,512.0,512.0
2318,15.0775493,37.5324782,75.0,123.63,93.78,512.0,512.0
2319,15.0773343,37.5332003,75.0,345.97,80.06,512.0,512.0
2320,15.0757645,37.5343396,48.6,350.67,81.63,512.0,512.0
2321,15.0756809,37.534403,25.6,329.71,90.35,512.0,512.0
2322,15.074085,37.5355422,50.5,292.56,91.42,512.0,512.0
2323,15.074085,37.5355422,50.5,334.19,94.85,512.0,512.0
2324,15.0739134,37.5357782,46.9,341.81,88.19,512.0,512.0
2325,15.0736595,37.5358915,23.7,321.49,93.59,512.0,512.0
2326,15.0735475,37.5358224,75.0,215.39,89.55,512.0,512.0
2327,15.0736113,37.5357462,48.1,192.65,85.49,512.0,512.0
2328,15.073346,37.535667,48.9,112.29,82.74,512.0,512.0
2329,15.0736113,37.5357462,48.9,99.95,89.1,512.0,512.0
2330,15.0736113,37.5357462,48.9,36.45,92.64,512.0,512.0
2331,15.0740179,37.5359773,75.0,266.86,87.1,512.0,512.0
2332,15.0758941,37.5365185,75.0,30.15,87.1,512.0,512.0
2333,15.0759956,37.5366942,24.9,11.0,88.26,512.0,512.0
2334,15.0769046,37.5368004,75.0,139.35,86.14,512.0,512.0
2335,15.0769731,37.5367774,43.0,297.15,85.79,512.0,512.0
2336,15.0765192,37.5369406,24.9,202.55,89.34,512.0,512.0
2337,15.0762088,37.5368717,48.9,296.82,85.38,512.0,512.0
2338,15.0756257,37.5376202,47.8,3.24,85.46,512.0,512.0
2339,15.0753739,37.5380691,48.9,89.26,83.39,512.0,512.0
2340,15.075883,37.5382353,48.4,185.46,91.88,512.0,512.0
2341,15.0763937,37.538592,22.7,57.81,91.08,512.0,512.0
2342,15.0764764,37.5386828,24.9,110.58,92.19,512.0,512.0
2343,15.0754214,37.5384405,75.0,181.09,86.79,512.0,512.0
2344,15.0753226,37.5383938,48.9,279.43,92.47,512.0,512.0
2345,15.0718122,37.538018,32.9,280.35,90.16,512.0,512.0
2346,15.0162085,37.6154877,51.1,181.94,85.29,512.0,512.0
2347,15.0163419,37.6151061,73.9,7.98,83.8,512.0,512.0
2348,15.0164025,37.6147034,75.0,199.11,76.29,512.0,512.0
2349,15.0167212,37.6135031,75.0,207.94,71.6,512.0,512.0
2350,15.0170689,37.6121061,48.9,95.21,79.29,512.0,512.0
2351,15.0172926,37.6121223,75.0,85.57,83.26,512.0,512.0
2352,15.0193283,37.613014,48.9,134.89,82.3,512.0,512.0
2353,15.0190048,37.6132475,75.0,177.16,84.52,512.0,512.0
2354,15.0190048,37.6132475,75.0,293.42,93.89,512.0,512.0
2355,15.0184933,37.6136082,75.0,166.31,95.57,512.0,512.0
2356,15.0182907,37.6138268,75.0,356.82,97.21,512.0,512.0
2357,15.0177754,37.6143395,20.0,119.53,82.2,512.0,512.0
2358,15.0170443,37.6151527,45.9,346.08,94.91,512.0,512.0
2359,15.0168971,37.6153058,24.4,335.74,92.72,512.0,512.0
2360,15.0168683,37.6154341,75.0,338.31,85.5,512.0,512.0
2361,15.0169607,37.6158593,21.5,56.24,92.71,512.0,512.0
2362,15.0205624,37.6156954,24.9,158.61,83.52,512.0,512.0
2363,15.0207313,37.6155036,48.9,161.28,79.11,512.0,512.0
2364,15.021269,37.6148704,24.9,135.8,84.36,512.0,512.0
2365,15.0216429,37.6143993,24.9,131.12,85.47,512.0,512.0
2366,15.0218591,37.6141347,51.1,155.68,87.25,512.0,512.0
2367,15.021918,37.6140082,15.8,147.19,86.1,512.0,512.0
2368,15.0221886,37.6137298,15.0,237.62,88.66,512.0,512.0
2369,15.0221886,37.6137298,41.2,143.53,85.23,512.0,512.0
2370,15.0220729,37.6138745,24.9,193.03,88.82,512.0,512.0
2371,15.0223602,37.6135455,16.9,174.81,87.11,512.0,512.0
2372,15.0226075,37.613227,15.0,186.33,88.21,512.0,512.0
2373,15.022738,37.6130766,19.5,209.99,93.61,512.0,512.0
2374,15.0232641,37.6124517,73.9,242.53,82.48,512.0,512.0
2375,15.0233779,37.6123095,18.3,167.84,88.15,512.0,512.0
2376,15.0234311,37.6122372,75.0,79.61,79.62,512.0,512.0
2377,15.023642,37.6122658,15.7,274.93,90.69,512.0,512.0
2379,15.0235197,37.6121195,19.3,161.99,84.74,512.0,512.0
2380,15.0237501,37.6118265,15.6,335.64,91.59,512.0,512.0
2381,15.0234532,37.6119919,51.4,92.6,83.73,512.0,512.0
2382,15.0236601,37.6119518,17.6,194.97,88.27,512.0,512.0
2383,15.0238099,37.6117474,15.0,125.89,85.74,512.0,512.0
2384,15.0239855,37.6115193,75.0,13.91,79.8,512.0,512.0
2386,15.0246477,37.611372,90.0,255.58,73.18,512.0,512.0
2387,15.0247216,37.6111832,16.8,330.5,95.18,512.0,512.0
2388,15.0246477,37.611372,18.7,118.8,82.13,512.0,512.0
2389,15.0251975,37.6117434,47.3,196.24,88.51,512.0,512.0
2390,15.0266858,37.6120106,75.0,167.06,69.37,512.0,512.0
2391,15.0268645,37.611969,75.0,274.85,88.51,512.0,512.0
2392,15.0270576,37.61206,15.0,75.34,88.74,512.0,512.0
2393,15.0272442,37.6123418,75.0,38.27,86.87,512.0,512.0
2394,15.0270426,37.6126706,16.2,1.16,93.84,512.0,512.0
2395,15.0268678,37.6130115,18.0,313.88,95.79,512.0,512.0
2396,15.0267198,37.6132133,15.0,161.76,87.2,512.0,512.0
2397,15.0266702,37.6133545,15.0,338.99,91.45,512.0,512.0
2398,15.0264238,37.6137503,51.1,337.15,90.82,512.0,512.0
2399,15.0263285,37.6139106,34.9,307.86,88.74,512.0,512.0
2400,15.0264011,37.6139658,48.9,31.25,86.75,512.0,512.0
2401,15.026065,37.614401,19.3,321.6,90.91,512.0,512.0
2402,15.026065,37.614401,19.3,347.95,89.61,512.0,512.0
2403,15.0257646,37.6148818,44.7,128.15,77.86,512.0,512.0
2404,15.0254124,37.6154621,26.1,318.55,89.86,512.0,512.0
2405,15.0251955,37.6158329,15.0,312.16,94.31,512.0,512.0
2406,15.0249954,37.6161593,34.8,350.25,86.1,512.0,512.0
2408,15.0247732,37.6165295,49.6,14.52,89.27,512.0,512.0
2409,15.0246803,37.616687,48.6,321.83,84.94,512.0,512.0
2410,15.0244904,37.6170074,18.7,259.57,81.02,512.0,512.0
2411,15.0244522,37.6171892,48.9,358.01,86.81,512.0,512.0
2412,15.0244496,37.6173099,17.0,307.31,86.42,512.0,512.0
2413,15.0244496,37.6173099,57.8,271.96,81.1,512.0,512.0
2414,15.0243921,37.6173905,17.9,170.28,83.58,512.0,512.0
2415,15.0240183,37.6172504,23.2,82.62,85.46,512.0,512.0
2416,15.023824,37.6171467,24.1,263.17,88.79,512.0,512.0
2417,15.0237257,37.6170961,75.0,286.88,89.15,512.0,512.0
2418,15.0226623,37.6165471,21.4,258.02,88.06,512.0,512.0
2419,15.0226623,37.6165471,21.4,197.88,86.7,512.0,512.0
2420,15.0226623,37.6165471,23.9,86.0,88.98,512.0,512.0
2421,15.0226623,37.6165471,47.0,335.7,79.06,512.0,512.0
2422,15.0225183,37.6164737,15.0,291.97,89.06,512.0,512.0
2423,15.0224707,37.6164495,75.0,254.34,71.73,512.0,512.0
2424,15.0222786,37.6163516,20.5,251.76,86.84,512.0,512.0
2425,15.022085,37.6162538,42.9,281.78,85.09,512.0,512.0
2426,15.0216646,37.6160333,75.0,258.49,88.97,512.0,512.0
2427,15.0209149,37.6156188,46.4,258.51,80.87,512.0,512.0
2428,15.0208545,37.6156255,20.5,260.9,91.41,512.0,512.0
2429,15.0207535,37.6155883,15.3,184.39,83.47,512.0,512.0
2430,15.0206469,37.6155392,48.9,227.6,82.65,512.0,512.0
2431,15.0204495,37.6153833,31.1,273.51,91.36,512.0,512.0
2432,15.0194966,37.6149188,24.6,258.8,91.18,512.0,512.0
2433,15.0187267,37.6148122,16.3,302.2,95.43,512.0,512.0
2434,15.0184952,37.6148529,32.7,30.91,86.58,512.0,512.0
2435,15.0184952,37.6148529,15.0,315.54,92.62,512.0,512.0
2436,15.0170985,37.6153971,43.0,298.16,86.87,512.0,512.0
2437,15.0169265,37.6154269,18.7,16.08,85.56,512.0,512.0
2438,15.0166755,37.6155014,48.9,134.73,77.05,512.0,512.0
2439,15.0222325,37.6136939,90.0,98.7,76.2,512.0,512.0
2440,15.02258,37.61361,30.7,230.82,84.72,512.0,512.0
2441,15.02258,37.61361,30.7,126.02,86.33,512.0,512.0
2442,15.0230369,37.6135814,50.5,63.85,77.41,512.0,512.0
2443,15.0231497,37.6135852,48.2,112.25,80.51,512.0,512.0
2444,15.0234125,37.6135961,27.3,58.93,82.8,512.0,512.0
2445,15.0235334,37.613604,75.0,140.89,77.84,512.0,512.0
